action,month,day,hour,count,sum,avg,std,step
CASH_OUT,1,21,7,7,43919204.37,6274172.05,2040828.48,1231
TRANSFER,1,21,8,8,39757788.87,4969723.61,947872.58,1232
CASH_OUT,1,21,8,8,39757788.87,4969723.61,947872.58,1232
TRANSFER,1,21,9,8,33077055.48,4134631.94,384188.35,1233
CASH_OUT,1,21,9,8,33077055.48,4134631.94,384188.35,1233
TRANSFER,1,21,10,4,20058296.38,5014574.09,1722145.37,1234
CASH_OUT,1,21,10,4,20058296.38,5014574.09,1722145.37,1234
TRANSFER,1,21,11,8,28320423.91,3540052.99,636323.59,1235
CASH_OUT,1,21,11,8,28320423.91,3540052.99,636323.59,1235
TRANSFER,1,21,12,9,47256296.02,5250699.56,1566954.11,1236
CASH_OUT,1,21,12,9,47256296.02,5250699.56,1566954.11,1236
TRANSFER,1,21,13,9,32756701.83,3639633.54,247532.26,1237
CASH_OUT,1,21,13,9,32756701.83,3639633.54,247532.26,1237
TRANSFER,1,21,14,6,30465476.19,5077579.36,638979.16,1238
CASH_OUT,1,21,14,6,30465476.19,5077579.36,638979.16,1238
TRANSFER,1,21,15,13,76251556.98,5865504.38,1225616.28,1239
CASH_OUT,1,21,15,12,76251536.98,6354294.75,1216405.01,1239
TRANSFER,1,21,16,6,31539003.98,5256500.66,2233623.33,1240
CASH_OUT,1,21,16,6,31539003.98,5256500.66,2233623.33,1240
TRANSFER,1,21,17,10,36839772.97,3683977.30,758201.48,1241
CASH_OUT,1,21,17,10,36839772.97,3683977.30,758201.48,1241
TRANSFER,1,21,18,5,27409338.88,5481867.78,1676292.83,1242
CASH_OUT,1,21,18,5,27409338.88,5481867.78,1676292.83,1242
TRANSFER,1,21,19,18,84400279.64,4688904.42,737469.34,1243
CASH_OUT,1,21,19,18,84400279.64,4688904.42,737469.34,1243
TRANSFER,1,21,20,10,54648521.53,5464852.15,1230690.09,1244
CASH_OUT,1,21,20,10,54648521.53,5464852.15,1230690.09,1244
TRANSFER,1,21,21,5,21667425.43,4333485.09,988684.69,1245
CASH_OUT,1,21,21,5,21667425.43,4333485.09,988684.69,1245
TRANSFER,1,21,22,7,24403599.23,3486228.46,659710.24,1246
CASH_OUT,1,21,22,7,24403599.23,3486228.46,659710.24,1246
TRANSFER,1,21,23,6,24284661.17,4047443.53,476954.14,1247
CASH_OUT,1,21,23,6,24284661.17,4047443.53,476954.14,1247
TRANSFER,1,22,0,8,29134034.61,3641754.33,309272.22,1248
CASH_OUT,1,22,0,8,29134034.61,3641754.33,309272.22,1248
TRANSFER,1,22,1,6,30321646.52,5053607.75,1021358.71,1249
CASH_OUT,1,22,1,6,30321646.52,5053607.75,1021358.71,1249
TRANSFER,1,22,2,8,48302297.22,6037787.15,704352.87,1250
CASH_OUT,1,22,2,8,48302297.22,6037787.15,704352.87,1250
TRANSFER,1,22,3,7,25351084.37,3621583.48,361989.82,1251
CASH_OUT,1,22,3,7,25351084.37,3621583.48,361989.82,1251
TRANSFER,1,22,4,9,48011734.70,5334637.19,951115.64,1252
CASH_OUT,1,22,4,9,48011734.70,5334637.19,951115.64,1252
TRANSFER,1,22,5,5,22139629.67,4427925.93,1354124.38,1253
CASH_OUT,1,22,5,5,22139629.67,4427925.93,1354124.38,1253
TRANSFER,1,22,6,6,30612343.15,5102057.19,1212650.17,1254
CASH_OUT,1,22,6,6,30612343.15,5102057.19,1212650.17,1254
TRANSFER,1,22,7,7,37765582.99,5395083.28,1117882.25,1255
CASH_OUT,1,22,7,7,37765582.99,5395083.28,1117882.25,1255
TRANSFER,1,22,8,7,35598020.61,5085431.52,604556.96,1256
CASH_OUT,1,22,8,7,35598020.61,5085431.52,604556.96,1256
TRANSFER,1,22,9,8,26530367.25,3316295.91,348132.90,1257
CASH_OUT,1,22,9,8,26530367.25,3316295.91,348132.90,1257
TRANSFER,1,22,10,7,29208811.36,4172687.34,736669.09,1258
CASH_OUT,1,22,10,7,29208811.36,4172687.34,736669.09,1258
TRANSFER,1,22,11,7,19232391.88,2747484.55,511720.05,1259
CASH_OUT,1,22,11,7,19232391.88,2747484.55,511720.05,1259
TRANSFER,1,22,12,10,32854319.35,3285431.94,515180.60,1260
CASH_OUT,1,22,12,9,32854299.35,3650477.71,385378.01,1260
TRANSFER,1,22,13,5,29419545.40,5883909.08,1484872.09,1261
CASH_OUT,1,22,13,5,29419545.40,5883909.08,1484872.09,1261
TRANSFER,1,22,14,4,17734705.64,4433676.41,1308785.21,1262
CASH_OUT,1,22,14,4,17734705.64,4433676.41,1308785.21,1262
TRANSFER,1,22,15,11,54204827.98,4927711.63,806033.03,1263
CASH_OUT,1,22,15,11,54204827.98,4927711.63,806033.03,1263
TRANSFER,1,22,16,6,21353274.58,3558879.10,620451.15,1264
CASH_OUT,1,22,16,6,21353274.58,3558879.10,620451.15,1264
TRANSFER,1,22,17,14,57534996.65,4109642.62,693670.59,1265
CASH_OUT,1,22,17,13,57534946.65,4425765.13,662126.97,1265
TRANSFER,1,22,18,12,49171014.46,4097584.54,538112.69,1266
CASH_OUT,1,22,18,12,49171014.46,4097584.54,538112.69,1266
TRANSFER,1,22,19,9,48753229.47,5417025.50,1277218.92,1267
CASH_OUT,1,22,19,8,48753209.47,6094151.18,1207041.42,1267
TRANSFER,1,22,20,5,24618728.45,4923745.69,1234597.62,1268
CASH_OUT,1,22,20,5,24618728.45,4923745.69,1234597.62,1268
TRANSFER,1,22,21,10,62821294.87,6282129.49,1248497.80,1269
CASH_OUT,1,22,21,10,62821294.87,6282129.49,1248497.80,1269
TRANSFER,1,22,22,7,23765458.36,3395065.48,547125.90,1270
CASH_OUT,1,22,22,7,23765458.36,3395065.48,547125.90,1270
TRANSFER,1,22,23,5,17042245.45,3408449.09,218563.18,1271
CASH_OUT,1,22,23,5,17042245.45,3408449.09,218563.18,1271
TRANSFER,1,23,0,12,51472147.03,4289345.59,853705.32,1272
CASH_OUT,1,23,0,11,51472137.03,4679285.18,825320.32,1272
TRANSFER,1,23,1,12,43423325.95,3618610.50,727107.88,1273
CASH_OUT,1,23,1,12,43423325.95,3618610.50,727107.88,1273
TRANSFER,1,23,2,7,24097574.43,3442510.63,963228.07,1274
CASH_OUT,1,23,2,6,24097564.43,4016260.74,884876.35,1274
TRANSFER,1,23,3,4,10615310.16,2653827.54,987480.04,1275
CASH_OUT,1,23,3,4,10615310.16,2653827.54,987480.04,1275
TRANSFER,1,23,4,14,86251446.54,6160817.61,636879.66,1276
CASH_OUT,1,23,4,14,86251446.54,6160817.61,636879.66,1276
TRANSFER,1,23,5,9,47973344.32,5330371.59,1247744.50,1277
CASH_OUT,1,23,5,9,47973344.32,5330371.59,1247744.50,1277
TRANSFER,1,23,6,7,35579234.55,5082747.79,1012138.09,1278
CASH_OUT,1,23,6,7,35579234.55,5082747.79,1012138.09,1278
TRANSFER,1,23,7,9,52324074.06,5813786.01,818934.86,1279
CASH_OUT,1,23,7,9,52324074.06,5813786.01,818934.86,1279
TRANSFER,1,23,8,11,44541792.05,4049253.82,635374.39,1280
CASH_OUT,1,23,8,11,44541792.05,4049253.82,635374.39,1280
TRANSFER,1,23,9,10,35208961.00,3520896.10,606824.33,1281
CASH_OUT,1,23,9,10,35208961.00,3520896.10,606824.33,1281
TRANSFER,1,23,10,4,14038397.18,3509599.30,886096.66,1282
CASH_OUT,1,23,10,4,14038397.18,3509599.30,886096.66,1282
TRANSFER,1,23,11,14,74644099.90,5331721.42,1036858.87,1283
CASH_OUT,1,23,11,14,74644099.90,5331721.42,1036858.87,1283
TRANSFER,1,23,12,11,44063675.19,4005788.65,401700.03,1284
CASH_OUT,1,23,12,11,44063675.19,4005788.65,401700.03,1284
TRANSFER,1,23,13,10,42448675.18,4244867.52,546571.39,1285
CASH_OUT,1,23,13,10,42448675.18,4244867.52,546571.39,1285
TRANSFER,1,23,14,10,49016795.31,4901679.53,797447.16,1286
CASH_OUT,1,23,14,9,49016775.31,5446308.37,622668.51,1286
TRANSFER,1,23,15,9,42649092.23,4738788.03,970277.89,1287
CASH_OUT,1,23,15,8,42649072.23,5331134.03,845023.79,1287
TRANSFER,1,23,16,13,53147764.68,4088289.59,917485.18,1288
CASH_OUT,1,23,16,13,53147764.68,4088289.59,917485.18,1288
TRANSFER,1,23,17,12,49418429.87,4118202.49,413343.32,1289
CASH_OUT,1,23,17,12,49418429.87,4118202.49,413343.32,1289
TRANSFER,1,23,18,6,21899250.88,3649875.15,271080.68,1290
CASH_OUT,1,23,18,6,21899250.88,3649875.15,271080.68,1290
TRANSFER,1,23,19,6,27974853.02,4662475.50,1402015.68,1291
CASH_OUT,1,23,19,6,27974853.02,4662475.50,1402015.68,1291
TRANSFER,1,23,20,4,16178067.90,4044516.98,872428.96,1292
CASH_OUT,1,23,20,4,16178067.90,4044516.98,872428.96,1292
TRANSFER,1,23,21,11,52509129.37,4773557.22,905205.25,1293
CASH_OUT,1,23,21,11,52509129.37,4773557.22,905205.25,1293
TRANSFER,1,23,22,13,86818851.32,6678373.18,1324972.28,1294
CASH_OUT,1,23,22,13,86818851.32,6678373.18,1324972.28,1294
TRANSFER,1,23,23,8,30949178.67,3868647.33,745901.99,1295
CASH_OUT,1,23,23,8,30949178.67,3868647.33,745901.99,1295
TRANSFER,1,24,0,7,38754165.32,5536309.33,1016412.69,1296
CASH_OUT,1,24,0,7,38754165.32,5536309.33,1016412.69,1296
TRANSFER,1,24,1,7,31825802.12,4546543.16,976237.79,1297
CASH_OUT,1,24,1,7,31825802.12,4546543.16,976237.79,1297
TRANSFER,1,24,2,9,37488294.60,4165366.07,382999.28,1298
CASH_OUT,1,24,2,9,37488294.60,4165366.07,382999.28,1298
TRANSFER,1,24,3,4,14470584.76,3617646.19,418145.37,1299
CASH_OUT,1,24,3,4,14470584.76,3617646.19,418145.37,1299
TRANSFER,1,24,4,7,36298503.39,5185500.48,1156318.94,1300
CASH_OUT,1,24,4,7,36298503.39,5185500.48,1156318.94,1300
TRANSFER,1,24,5,13,56574795.78,4351907.37,381626.01,1301
CASH_OUT,1,24,5,13,56574795.78,4351907.37,381626.01,1301
TRANSFER,1,24,6,11,57649334.56,5240848.60,691374.24,1302
CASH_OUT,1,24,6,11,57649334.56,5240848.60,691374.24,1302
TRANSFER,1,24,7,8,37909732.44,4738716.56,1237181.20,1303
CASH_OUT,1,24,7,8,37909732.44,4738716.56,1237181.20,1303
TRANSFER,1,24,8,15,53857741.67,3590516.11,620180.17,1304
CASH_OUT,1,24,8,15,53857741.67,3590516.11,620180.17,1304
TRANSFER,1,24,9,4,11674754.11,2918688.53,374933.12,1305
CASH_OUT,1,24,9,4,11674754.11,2918688.53,374933.12,1305
TRANSFER,1,24,10,10,35498847.92,3549884.79,745538.02,1306
CASH_OUT,1,24,10,10,35498847.92,3549884.79,745538.02,1306
TRANSFER,1,24,11,6,28105006.82,4684167.80,1139091.00,1307
CASH_OUT,1,24,11,6,28105006.82,4684167.80,1139091.00,1307
TRANSFER,1,24,12,8,35978177.41,4497272.18,579483.49,1308
CASH_OUT,1,24,12,8,35978177.41,4497272.18,579483.49,1308
TRANSFER,1,24,13,12,59558944.13,4963245.34,1004823.62,1309
CASH_OUT,1,24,13,12,59558944.13,4963245.34,1004823.62,1309
TRANSFER,1,24,14,9,39375783.16,4375087.02,751111.15,1310
CASH_OUT,1,24,14,9,39375783.16,4375087.02,751111.15,1310
TRANSFER,1,24,15,16,82864918.76,5179057.42,738357.19,1311
CASH_OUT,1,24,15,16,82864918.76,5179057.42,738357.19,1311
TRANSFER,1,24,16,7,35330504.53,5047214.93,837388.68,1312
CASH_OUT,1,24,16,7,35330504.53,5047214.93,837388.68,1312
TRANSFER,1,24,17,8,37245789.60,4655723.70,794396.76,1313
CASH_OUT,1,24,17,8,37245789.60,4655723.70,794396.76,1313
TRANSFER,1,24,18,8,32550559.00,4068819.88,602953.09,1314
CASH_OUT,1,24,18,8,32550559.00,4068819.88,602953.09,1314
TRANSFER,1,24,19,8,35595129.84,4449391.23,701545.10,1315
CASH_OUT,1,24,19,8,35595129.84,4449391.23,701545.10,1315
TRANSFER,1,24,20,11,50378616.25,4579874.20,707581.39,1316
CASH_OUT,1,24,20,11,50378616.25,4579874.20,707581.39,1316
TRANSFER,1,24,21,7,34955530.96,4993647.28,1699370.88,1317
CASH_OUT,1,24,21,7,34955530.96,4993647.28,1699370.88,1317
TRANSFER,1,24,22,6,43289252.19,7214875.37,1347064.33,1318
CASH_OUT,1,24,22,6,43289252.19,7214875.37,1347064.33,1318
TRANSFER,1,24,23,8,33558051.03,4194756.38,961631.81,1319
CASH_OUT,1,24,23,8,33558051.03,4194756.38,961631.81,1319
TRANSFER,1,25,0,6,20472934.66,3412155.78,457657.81,1320
CASH_OUT,1,25,0,6,20472934.66,3412155.78,457657.81,1320
TRANSFER,1,25,1,13,52477202.78,4036707.91,683856.94,1321
CASH_OUT,1,25,1,13,52477202.78,4036707.91,683856.94,1321
TRANSFER,1,25,2,9,41369805.96,4596645.11,453730.58,1322
CASH_OUT,1,25,2,9,41369805.96,4596645.11,453730.58,1322
TRANSFER,1,25,3,9,36916261.07,4101806.79,271750.52,1323
CASH_OUT,1,25,3,9,36916261.07,4101806.79,271750.52,1323
TRANSFER,1,25,4,7,22157498.74,3165356.96,423141.83,1324
CASH_OUT,1,25,4,7,22157498.74,3165356.96,423141.83,1324
TRANSFER,1,25,5,8,29541280.17,3692660.02,601882.47,1325
CASH_OUT,1,25,5,8,29541280.17,3692660.02,601882.47,1325
TRANSFER,1,25,6,4,13700118.64,3425029.66,406405.53,1326
CASH_OUT,1,25,6,4,13700118.64,3425029.66,406405.53,1326
TRANSFER,1,25,7,15,92863220.44,6190881.36,1252334.63,1327
CASH_OUT,1,25,7,15,92863220.44,6190881.36,1252334.63,1327
TRANSFER,1,25,8,6,35372004.10,5895334.02,1298262.78,1328
CASH_OUT,1,25,8,6,35372004.10,5895334.02,1298262.78,1328
TRANSFER,1,25,9,6,19576661.94,3262776.99,946806.66,1329
CASH_OUT,1,25,9,6,19576661.94,3262776.99,946806.66,1329
TRANSFER,1,25,10,10,41061945.96,4106194.60,204256.30,1330
CASH_OUT,1,25,10,10,41061945.96,4106194.60,204256.30,1330
TRANSFER,1,25,11,7,24971309.61,3567329.94,883624.65,1331
CASH_OUT,1,25,11,7,24971309.61,3567329.94,883624.65,1331
TRANSFER,1,25,12,8,33782154.04,4222769.25,449278.39,1332
CASH_OUT,1,25,12,8,33782154.04,4222769.25,449278.39,1332
TRANSFER,1,25,13,5,21232221.09,4246444.22,1318987.51,1333
CASH_OUT,1,25,13,5,21232221.09,4246444.22,1318987.51,1333
TRANSFER,1,25,14,6,21120949.41,3520158.24,826400.82,1334
CASH_OUT,1,25,14,6,21120949.41,3520158.24,826400.82,1334
TRANSFER,1,25,15,9,27285398.49,3031710.94,500191.60,1335
CASH_OUT,1,25,15,9,27285398.49,3031710.94,500191.60,1335
TRANSFER,1,25,16,5,29160824.13,5832164.83,1536199.70,1336
CASH_OUT,1,25,16,5,29160824.13,5832164.83,1536199.70,1336
TRANSFER,1,25,17,5,12918730.26,2583746.05,893216.68,1337
CASH_OUT,1,25,17,5,12918730.26,2583746.05,893216.68,1337
TRANSFER,1,25,18,3,7728039.53,2576013.18,1393042.08,1338
CASH_OUT,1,25,18,3,7728039.53,2576013.18,1393042.08,1338
TRANSFER,1,25,19,12,40635253.33,3386271.11,678122.88,1339
CASH_OUT,1,25,19,11,40635053.33,3694095.76,656765.82,1339
TRANSFER,1,25,20,8,36584737.34,4573092.17,584390.91,1340
CASH_OUT,1,25,20,8,36584737.34,4573092.17,584390.91,1340
TRANSFER,1,25,21,4,26474052.81,6618513.20,2303709.06,1341
CASH_OUT,1,25,21,4,26474052.81,6618513.20,2303709.06,1341
TRANSFER,1,25,22,13,46056816.16,3542832.01,310321.30,1342
CASH_OUT,1,25,22,13,46056816.16,3542832.01,310321.30,1342
TRANSFER,1,25,23,5,22321650.47,4464330.09,801806.08,1343
CASH_OUT,1,25,23,5,22321650.47,4464330.09,801806.08,1343
TRANSFER,1,26,0,6,30030586.13,5005097.69,1026125.22,1344
CASH_OUT,1,26,0,6,30030586.13,5005097.69,1026125.22,1344
TRANSFER,1,26,1,9,42341161.91,4704573.55,760416.31,1345
CASH_OUT,1,26,1,9,42341161.91,4704573.55,760416.31,1345
TRANSFER,1,26,2,8,40201693.37,5025211.67,359141.33,1346
CASH_OUT,1,26,2,8,40201693.37,5025211.67,359141.33,1346
TRANSFER,1,26,3,4,21458592.90,5364648.23,2839174.30,1347
CASH_OUT,1,26,3,4,21458592.90,5364648.23,2839174.30,1347
TRANSFER,1,26,4,8,35584005.42,4448000.68,648596.88,1348
CASH_OUT,1,26,4,8,35584005.42,4448000.68,648596.88,1348
TRANSFER,1,26,5,9,48388635.51,5376515.06,1318764.17,1349
CASH_OUT,1,26,5,9,48388635.51,5376515.06,1318764.17,1349
TRANSFER,1,26,6,8,37877381.85,4734672.73,780785.65,1350
CASH_OUT,1,26,6,8,37877381.85,4734672.73,780785.65,1350
TRANSFER,1,26,7,8,50916769.63,6364596.20,1594040.28,1351
CASH_OUT,1,26,7,8,50916769.63,6364596.20,1594040.28,1351
TRANSFER,1,26,8,6,28917843.22,4819640.54,925329.21,1352
CASH_OUT,1,26,8,6,28917843.22,4819640.54,925329.21,1352
TRANSFER,1,26,9,6,19399185.18,3233197.53,1151276.69,1353
CASH_OUT,1,26,9,6,19399185.18,3233197.53,1151276.69,1353
TRANSFER,1,26,10,8,27699643.51,3462455.44,285545.86,1354
CASH_OUT,1,26,10,8,27699643.51,3462455.44,285545.86,1354
TRANSFER,1,26,11,6,34886209.38,5814368.23,1723095.00,1355
CASH_OUT,1,26,11,6,34886209.38,5814368.23,1723095.00,1355
TRANSFER,1,26,12,10,41187220.00,4118722.00,859880.48,1356
CASH_OUT,1,26,12,10,41187220.00,4118722.00,859880.48,1356
TRANSFER,1,26,13,9,25339341.60,2815482.40,490524.17,1357
CASH_OUT,1,26,13,9,25339341.60,2815482.40,490524.17,1357
TRANSFER,1,26,14,10,54509686.39,5450968.64,1136051.57,1358
CASH_OUT,1,26,14,10,54509686.39,5450968.64,1136051.57,1358
TRANSFER,1,26,15,9,37719714.08,4191079.34,908511.13,1359
CASH_OUT,1,26,15,9,37719714.08,4191079.34,908511.13,1359
TRANSFER,1,26,16,13,67841268.75,5218559.13,970033.20,1360
CASH_OUT,1,26,16,13,67841268.75,5218559.13,970033.20,1360
TRANSFER,1,26,17,5,17963913.28,3592782.66,1451317.22,1361
CASH_OUT,1,26,17,5,17963913.28,3592782.66,1451317.22,1361
TRANSFER,1,26,18,9,38802361.82,4311373.54,428318.67,1362
CASH_OUT,1,26,18,9,38802361.82,4311373.54,428318.67,1362
TRANSFER,1,26,19,10,34754989.08,3475498.91,628169.05,1363
CASH_OUT,1,26,19,10,34754989.08,3475498.91,628169.05,1363
TRANSFER,1,26,20,10,32585131.81,3258513.18,600525.84,1364
CASH_OUT,1,26,20,10,32585131.81,3258513.18,600525.84,1364
TRANSFER,1,26,21,8,27240222.42,3405027.80,956626.78,1365
CASH_OUT,1,26,21,6,27240182.42,4540030.40,746299.21,1365
TRANSFER,1,26,22,10,38616004.81,3861600.48,795788.68,1366
CASH_OUT,1,26,22,9,38615984.81,4290664.98,736620.01,1366
TRANSFER,1,26,23,9,43177201.66,4797466.85,786150.43,1367
CASH_OUT,1,26,23,9,43177201.66,4797466.85,786150.43,1367
TRANSFER,1,27,0,10,23168899.54,2316889.95,564980.14,1368
CASH_OUT,1,27,0,10,23168899.54,2316889.95,564980.14,1368
TRANSFER,1,27,1,7,29761252.11,4251607.44,961857.58,1369
CASH_OUT,1,27,1,7,29761252.11,4251607.44,961857.58,1369
TRANSFER,1,27,2,3,18015834.69,6005278.23,1381667.13,1370
CASH_OUT,1,27,2,3,18015834.69,6005278.23,1381667.13,1370
TRANSFER,1,27,3,5,16513318.18,3302663.64,976038.67,1371
CASH_OUT,1,27,3,5,16513318.18,3302663.64,976038.67,1371
TRANSFER,1,27,4,9,35338430.69,3926492.30,408264.67,1372
CASH_OUT,1,27,4,9,35338430.69,3926492.30,408264.67,1372
TRANSFER,1,27,5,6,28720952.54,4786825.42,484724.97,1373
CASH_OUT,1,27,5,6,28720952.54,4786825.42,484724.97,1373
TRANSFER,1,27,6,6,30889340.76,5148223.46,1410139.37,1374
CASH_OUT,1,27,6,6,30889340.76,5148223.46,1410139.37,1374
TRANSFER,1,27,7,7,27270312.12,3895758.87,894333.23,1375
CASH_OUT,1,27,7,7,27270312.12,3895758.87,894333.23,1375
TRANSFER,1,27,8,9,42664333.90,4740481.54,759020.48,1376
CASH_OUT,1,27,8,9,42664333.90,4740481.54,759020.48,1376
TRANSFER,1,27,9,9,43507694.40,4834188.27,664308.20,1377
CASH_OUT,1,27,9,9,43507694.40,4834188.27,664308.20,1377
TRANSFER,1,27,10,4,11367441.49,2841860.37,967734.60,1378
CASH_OUT,1,27,10,4,11367441.49,2841860.37,967734.60,1378
TRANSFER,1,27,11,6,26567059.08,4427843.18,1521130.40,1379
CASH_OUT,1,27,11,6,26567059.08,4427843.18,1521130.40,1379
TRANSFER,1,27,12,10,55956989.73,5595698.97,1454200.93,1380
CASH_OUT,1,27,12,10,55956989.73,5595698.97,1454200.93,1380
TRANSFER,1,27,13,6,28506544.73,4751090.79,877226.53,1381
CASH_OUT,1,27,13,6,28506544.73,4751090.79,877226.53,1381
TRANSFER,1,27,14,10,41470936.67,4147093.67,883223.17,1382
CASH_OUT,1,27,14,9,41470886.67,4607876.30,829889.68,1382
TRANSFER,1,27,15,7,40998066.60,5856866.66,587203.53,1383
CASH_OUT,1,27,15,7,40998066.60,5856866.66,587203.53,1383
TRANSFER,1,27,16,10,45326291.36,4532629.14,1001880.85,1384
CASH_OUT,1,27,16,10,45326291.36,4532629.14,1001880.85,1384
TRANSFER,1,27,17,12,44303558.88,3691963.24,462466.36,1385
CASH_OUT,1,27,17,12,44303558.88,3691963.24,462466.36,1385
TRANSFER,1,27,18,7,45974444.20,6567777.74,1603067.08,1386
CASH_OUT,1,27,18,7,45974444.20,6567777.74,1603067.08,1386
TRANSFER,1,27,19,8,34371178.04,4296397.26,1332671.85,1387
CASH_OUT,1,27,19,7,34371158.04,4910165.43,1353276.50,1387
TRANSFER,1,27,20,10,59648707.41,5964870.74,793167.94,1388
CASH_OUT,1,27,20,10,59648707.41,5964870.74,793167.94,1388
TRANSFER,1,27,21,7,29597620.58,4228231.51,559806.24,1389
CASH_OUT,1,27,21,7,29597620.58,4228231.51,559806.24,1389
TRANSFER,1,27,22,12,54473570.28,4539464.19,623164.50,1390
CASH_OUT,1,27,22,12,54473570.28,4539464.19,623164.50,1390
TRANSFER,1,27,23,5,43283275.43,8656655.09,1776853.23,1391
CASH_OUT,1,27,23,5,43283275.43,8656655.09,1776853.23,1391
TRANSFER,1,28,0,10,40577201.59,4057720.16,846525.95,1392
CASH_OUT,1,28,0,10,40577201.59,4057720.16,846525.95,1392
TRANSFER,1,28,1,4,21010690.49,5252672.62,1384478.42,1393
CASH_OUT,1,28,1,4,21010690.49,5252672.62,1384478.42,1393
TRANSFER,1,28,2,7,33470201.29,4781457.33,906656.62,1394
CASH_OUT,1,28,2,7,33470201.29,4781457.33,906656.62,1394
TRANSFER,1,28,3,6,25243795.05,4207299.18,813897.23,1395
CASH_OUT,1,28,3,6,25243795.05,4207299.18,813897.23,1395
TRANSFER,1,28,4,2,7052209.27,3526104.63,4738464.19,1396
CASH_OUT,1,28,4,2,7052209.27,3526104.63,4738464.19,1396
TRANSFER,1,28,5,8,44004871.95,5500608.99,1612751.33,1397
CASH_OUT,1,28,5,8,44004871.95,5500608.99,1612751.33,1397
TRANSFER,1,28,6,7,40917073.78,5845296.25,2052743.45,1398
CASH_OUT,1,28,6,7,40917073.78,5845296.25,2052743.45,1398
TRANSFER,1,28,7,5,28193255.79,5638651.16,915845.38,1399
CASH_OUT,1,28,7,5,28193255.79,5638651.16,915845.38,1399
TRANSFER,1,28,8,5,20721749.15,4144349.83,338847.51,1400
CASH_OUT,1,28,8,5,20721749.15,4144349.83,338847.51,1400
TRANSFER,1,28,9,13,73545865.71,5657374.29,1007435.51,1401
CASH_OUT,1,28,9,13,73545865.71,5657374.29,1007435.51,1401
TRANSFER,1,28,10,6,23780782.81,3963463.80,209606.56,1402
CASH_OUT,1,28,10,6,23780782.81,3963463.80,209606.56,1402
TRANSFER,1,28,11,9,43323397.79,4813710.87,970822.01,1403
CASH_OUT,1,28,11,9,43323397.79,4813710.87,970822.01,1403
TRANSFER,1,28,12,5,15066630.95,3013326.19,729847.63,1404
CASH_OUT,1,28,12,5,15066630.95,3013326.19,729847.63,1404
TRANSFER,1,28,13,14,85681490.56,6120106.47,1045245.68,1405
CASH_OUT,1,28,13,14,85681490.56,6120106.47,1045245.68,1405
TRANSFER,1,28,14,11,51662970.60,4696633.69,954207.54,1406
CASH_OUT,1,28,14,11,51662970.60,4696633.69,954207.54,1406
TRANSFER,1,28,15,4,22417120.40,5604280.10,1566554.02,1407
CASH_OUT,1,28,15,4,22417120.40,5604280.10,1566554.02,1407
TRANSFER,1,28,16,13,46022574.00,3540198.00,490802.44,1408
CASH_OUT,1,28,16,12,46022554.00,3835212.83,417692.08,1408
TRANSFER,1,28,17,10,46219932.77,4621993.28,1271630.95,1409
CASH_OUT,1,28,17,10,46219932.77,4621993.28,1271630.95,1409
TRANSFER,1,28,18,6,17431737.28,2905289.55,423762.70,1410
CASH_OUT,1,28,18,6,17431737.28,2905289.55,423762.70,1410
TRANSFER,1,28,19,10,30315661.59,3031566.16,596790.60,1411
CASH_OUT,1,28,19,10,30315661.59,3031566.16,596790.60,1411
TRANSFER,1,28,20,8,22234225.26,2779278.16,381980.45,1412
CASH_OUT,1,28,20,8,22234225.26,2779278.16,381980.45,1412
TRANSFER,1,28,21,8,31209996.18,3901249.52,890445.18,1413
CASH_OUT,1,28,21,8,31209996.18,3901249.52,890445.18,1413
TRANSFER,1,28,22,8,53402262.34,6675282.79,1850191.60,1414
CASH_OUT,1,28,22,8,53402262.34,6675282.79,1850191.60,1414
TRANSFER,1,28,23,6,29958093.44,4993015.57,1484205.29,1415
CASH_OUT,1,28,23,6,29958093.44,4993015.57,1484205.29,1415
TRANSFER,1,29,0,9,35190739.79,3910082.20,285118.68,1416
CASH_OUT,1,29,0,9,35190739.79,3910082.20,285118.68,1416
TRANSFER,1,29,1,5,24597628.10,4919525.62,1242235.76,1417
CASH_OUT,1,29,1,5,24597628.10,4919525.62,1242235.76,1417
TRANSFER,1,29,2,2,11051583.68,5525791.84,3460778.02,1418
CASH_OUT,1,29,2,2,11051583.68,5525791.84,3460778.02,1418
TRANSFER,1,29,3,7,43171774.35,6167396.34,1815091.89,1419
CASH_OUT,1,29,3,7,43171774.35,6167396.34,1815091.89,1419
TRANSFER,1,29,4,11,54232048.65,4930186.24,1112431.01,1420
CASH_OUT,1,29,4,11,54232048.65,4930186.24,1112431.01,1420
TRANSFER,1,29,5,11,65443413.36,5949401.21,1051481.45,1421
CASH_OUT,1,29,5,11,65443413.36,5949401.21,1051481.45,1421
TRANSFER,1,29,6,7,34949351.95,4992764.56,1009826.83,1422
CASH_OUT,1,29,6,7,34949351.95,4992764.56,1009826.83,1422
TRANSFER,1,29,7,4,28624344.32,7156086.08,1407087.20,1423
CASH_OUT,1,29,7,4,28624344.32,7156086.08,1407087.20,1423
TRANSFER,1,29,8,8,47988661.01,5998582.63,1473896.69,1424
CASH_OUT,1,29,8,8,47988661.01,5998582.63,1473896.69,1424
TRANSFER,1,29,9,7,29479046.93,4211292.42,780624.50,1425
CASH_OUT,1,29,9,7,29479046.93,4211292.42,780624.50,1425
